class_folder,class_name,filename,severity_ratio,severity_percent,grade,leaf_pixels,disease_pixels
Tomato___Leaf_Mold,Leaf Mold,614f3742-24d2-4b79-a81c-29e6516e1d4c___Crnl_L.Mold 8652_final_masked.jpg,0.6791,67.91,Severe,19049,12936
Tomato___Leaf_Mold,Leaf Mold,619f232e-e49b-4ec8-bb48-552632b2c660___Crnl_L.Mold 9050_final_masked.jpg,0.6199,61.99,Severe,23790,14747
Tomato___Leaf_Mold,Leaf Mold,661a456b-bd86-4c75-951f-0accf26ea4aa___Crnl_L.Mold 8955_final_masked.jpg,0.7561,75.61,Severe,17768,13434
Tomato___Leaf_Mold,Leaf Mold,676a35ff-f0b2-43c8-bb58-ab531c46516a___Crnl_L.Mold 9005_final_masked.jpg,0.4815,48.15,Severe,14458,6961
Tomato___Leaf_Mold,Leaf Mold,67b422e6-78d5-4943-8926-4a2ac8bbde52___Crnl_L.Mold 8843_final_masked.jpg,0.7709,77.09,Severe,21576,16632
Tomato___Leaf_Mold,Leaf Mold,6a43fd4b-43d1-4539-8878-ad72d770b74f___Crnl_L.Mold 9039_final_masked.jpg,0.3531,35.31,Moderate,25787,9106
Tomato___Leaf_Mold,Leaf Mold,6bb7b9f1-7f75-4cf4-a949-cf779a171417___Crnl_L.Mold 6958_final_masked.jpg,0.8168,81.68,Severe,14296,11677
Tomato___Leaf_Mold,Leaf Mold,6fd472fe-cc75-4762-a3fa-2428649907c8___Crnl_L.Mold 7156_final_masked.jpg,0.9078,90.78,Severe,10619,9640
Tomato___Leaf_Mold,Leaf Mold,6ffea8bd-57cd-4fcf-b477-decec427a981___Crnl_L.Mold 8806_final_masked.jpg,0.8411,84.11,Severe,16084,13529
Tomato___Leaf_Mold,Leaf Mold,735f7469-96ea-4e79-9865-72883d3c16db___Crnl_L.Mold 8998_final_masked.jpg,0.782,78.2,Severe,16406,12829
Tomato___Leaf_Mold,Leaf Mold,755296b4-fa21-4ec5-b912-bd85b2897a01___Crnl_L.Mold 8630_final_masked.jpg,0.6192,61.92,Severe,15156,9384
Tomato___Leaf_Mold,Leaf Mold,77219bfa-b44d-449d-a7bc-3f27d26ffd6a___Crnl_L.Mold 6545_final_masked.jpg,0.6322,63.22,Severe,19350,12234
Tomato___Leaf_Mold,Leaf Mold,77451675-72f4-41be-9e1f-698f7bb5d7bc___Crnl_L.Mold 7032_final_masked.jpg,0.4961,49.61,Severe,26101,12949
Tomato___Leaf_Mold,Leaf Mold,7a8f225e-a87c-47ca-a49d-27b620951a4e___Crnl_L.Mold 6497_final_masked.jpg,0.6128,61.28,Severe,12943,7932
Tomato___Leaf_Mold,Leaf Mold,7c9ac47e-ec96-457c-96d7-8aefdace978f___Crnl_L.Mold 6850_final_masked.jpg,0.8443,84.43,Severe,13003,10979
Tomato___Leaf_Mold,Leaf Mold,7cf9cb31-1121-4ebe-b973-56c388d8f450___Crnl_L.Mold 6662_final_masked.jpg,0.6555,65.55,Severe,14301,9374
Tomato___Leaf_Mold,Leaf Mold,7d40d29e-ba53-49bb-93be-e19d63855f60___Crnl_L.Mold 6994_final_masked.jpg,0.8197,81.97,Severe,11057,9063
Tomato___Leaf_Mold,Leaf Mold,8130385a-3f81-4fd6-9966-6f392cf90329___Crnl_L.Mold 8753_final_masked.jpg,0.675,67.5,Severe,14914,10067
Tomato___Leaf_Mold,Leaf Mold,82567342-f689-4e61-ac38-b25db55bb684___Crnl_L.Mold 7128_final_masked.jpg,0.8418,84.18,Severe,18356,15452
Tomato___Leaf_Mold,Leaf Mold,8955f58d-9250-4070-9a6e-ebac0f4e473c___Crnl_L.Mold 9037_final_masked.jpg,0.4575,45.75,Severe,30193,13814
Tomato___Leaf_Mold,Leaf Mold,89abe0cd-9b85-4fbe-b441-7c7431bc7c18___Crnl_L.Mold 9155_final_masked.jpg,0.3202,32.02,Moderate,37014,11853
Tomato___Leaf_Mold,Leaf Mold,8a585374-1af5-4577-ba37-d931d79b427a___Crnl_L.Mold 9066_final_masked.jpg,0.5338,53.38,Severe,28796,15372
Tomato___Leaf_Mold,Leaf Mold,8b009f83-acfa-48bd-bc45-76ea1c58d317___Crnl_L.Mold 8855_final_masked.jpg,0.8596,85.96,Severe,20053,17237
Tomato___Leaf_Mold,Leaf Mold,8be2ecaa-d9f8-454d-89c4-5b5489fbc2df___Crnl_L.Mold 7172_final_masked.jpg,0.8924,89.24,Severe,17666,15765
Tomato___Leaf_Mold,Leaf Mold,8d6e2d0b-672d-4737-8973-17a9f31517a8___Crnl_L.Mold 7070_final_masked.jpg,0.9266,92.66,Severe,15920,14752
Tomato___Leaf_Mold,Leaf Mold,8e3d29dc-2a32-4471-9318-7ba1c664e1ad___Crnl_L.Mold 8903_final_masked.jpg,0.8075,80.75,Severe,20539,16586
Tomato___Leaf_Mold,Leaf Mold,909dd94b-4338-4bd2-b22b-0f222b574124___Crnl_L.Mold 8842_final_masked.jpg,0.8152,81.52,Severe,19858,16189
Tomato___Leaf_Mold,Leaf Mold,9341417b-0be7-44a7-b353-f930ec746186___Crnl_L.Mold 6679_final_masked.jpg,0.8788,87.88,Severe,15918,13989
Tomato___Leaf_Mold,Leaf Mold,9352c724-ec44-4955-a845-62577931d3db___Crnl_L.Mold 7013_final_masked.jpg,0.8386,83.86,Severe,15203,12749
Tomato___Leaf_Mold,Leaf Mold,968a26f7-e05e-429f-9fed-5f9b0ec9eec6___Crnl_L.Mold 6902_final_masked.jpg,0.8141,81.41,Severe,9839,8010
Tomato___Leaf_Mold,Leaf Mold,974bc246-0ab0-4a54-95c8-dd0b557f676b___Crnl_L.Mold 7059_final_masked.jpg,0.8076,80.76,Severe,9420,7608
Tomato___Leaf_Mold,Leaf Mold,9829462d-ce9d-4f1e-a44c-bb586a4a5f83___Crnl_L.Mold 6948_final_masked.jpg,0.9064,90.64,Severe,18883,17116
Tomato___Leaf_Mold,Leaf Mold,9857cf56-43fc-40a6-8108-e6a9c10a8ef2___Crnl_L.Mold 9141_final_masked.jpg,0.5391,53.91,Severe,39561,21328
Tomato___Leaf_Mold,Leaf Mold,986df83a-fa2c-4c3a-8884-d28d04f9cb4e___Crnl_L.Mold 6769_final_masked.jpg,0.7076,70.76,Severe,10999,7783
Tomato___Leaf_Mold,Leaf Mold,9afd64fb-6f24-43d8-8510-8cf2eb0852e3___Crnl_L.Mold 6962_final_masked.jpg,0.8004,80.04,Severe,13366,10698
Tomato___Leaf_Mold,Leaf Mold,9d63ab4a-2bf7-4965-b96c-5c4c28c844c0___Crnl_L.Mold 8944_final_masked.jpg,0.8566,85.66,Severe,21201,18161
Tomato___Leaf_Mold,Leaf Mold,9dc80e80-9b27-49cd-b1d4-df921ebec570___Crnl_L.Mold 7027_final_masked.jpg,0.5358,53.58,Severe,13959,7479
Tomato___Leaf_Mold,Leaf Mold,9e6ab532-2a3a-4415-98b5-a1be716eef9c___Crnl_L.Mold 6619_final_masked.jpg,0.7552,75.52,Severe,20838,15736
Tomato___Leaf_Mold,Leaf Mold,9f25030c-39e2-4a62-a586-40e3c26f60bb___Crnl_L.Mold 6657_final_masked.jpg,0.8374,83.74,Severe,13211,11063
Tomato___Leaf_Mold,Leaf Mold,a37a63d6-d842-4049-b82b-f1d47c6f2f2c___Crnl_L.Mold 8646_final_masked.jpg,0.5618,56.18,Severe,22884,12857
Tomato___Leaf_Mold,Leaf Mold,a3bcb764-2c05-44e0-a177-70d0d8294894___Crnl_L.Mold 7170_final_masked.jpg,0.9247,92.47,Severe,11631,10755
Tomato___Leaf_Mold,Leaf Mold,a47a2d12-bac3-43c8-88d3-0f35e6884381___Crnl_L.Mold 8688_final_masked.jpg,0.8505,85.05,Severe,19392,16493
Tomato___Leaf_Mold,Leaf Mold,a6227736-64f1-4089-ae4b-fac942bcc4da___Crnl_L.Mold 6639_final_masked.jpg,0.4491,44.91,Severe,15658,7032
Tomato___Leaf_Mold,Leaf Mold,a6308326-2fcb-4690-aec2-2e0b4f21efd6___Crnl_L.Mold 8817_final_masked.jpg,0.7742,77.42,Severe,18618,14414
Tomato___Leaf_Mold,Leaf Mold,a72375bd-cec2-462a-8871-19eb0b2bd2dd___Crnl_L.Mold 7139_final_masked.jpg,0.9137,91.37,Severe,14978,13686
Tomato___Leaf_Mold,Leaf Mold,a95f0a82-5cad-423a-be56-8205317909e8___Crnl_L.Mold 8677_final_masked.jpg,0.5634,56.34,Severe,18521,10435
Tomato___Leaf_Mold,Leaf Mold,a961a718-36c3-4050-a5ef-eea64ae152ce___Crnl_L.Mold 9058_final_masked.jpg,0.5019,50.19,Severe,33398,16763
Tomato___Leaf_Mold,Leaf Mold,a9ed3e3f-7c8c-4a0e-ae96-8bf55585a522___Crnl_L.Mold 7082_final_masked.jpg,0.8367,83.67,Severe,14092,11791
Tomato___Leaf_Mold,Leaf Mold,aaa75054-5e35-419b-98f0-ee75a065aa09___Crnl_L.Mold 6534_final_masked.jpg,0.7857,78.57,Severe,11649,9153
Tomato___Leaf_Mold,Leaf Mold,aaac4e3a-fe49-435a-a933-e7099b3456a5___Crnl_L.Mold 9093_final_masked.jpg,0.42,42.0,Severe,41335,17362
Tomato___Leaf_Mold,Leaf Mold,aacea726-d5bc-4764-92a9-afe05263a498___Crnl_L.Mold 7009_final_masked.jpg,0.7914,79.14,Severe,9808,7762
Tomato___Leaf_Mold,Leaf Mold,abff37d9-e870-4274-a035-923c2bf5edaf___Crnl_L.Mold 6626_final_masked.jpg,0.7116,71.16,Severe,17305,12315
Tomato___Leaf_Mold,Leaf Mold,b1f8ad0b-b955-4e6e-b789-a856effaa990___Crnl_L.Mold 9109_final_masked.jpg,0.3388,33.88,Moderate,33313,11285
Tomato___Leaf_Mold,Leaf Mold,b26fc8e6-5d9f-4b96-b02b-f048c4b9e05a___Crnl_L.Mold 6735_final_masked.jpg,0.9304,93.04,Severe,23031,21429
Tomato___Leaf_Mold,Leaf Mold,b38caab5-9031-4877-ba93-96bec1bdd4ff___Crnl_L.Mold 9028_final_masked.jpg,0.4885,48.85,Severe,30723,15008
Tomato___Leaf_Mold,Leaf Mold,b3c95916-efd5-485f-83f8-686ed4866b89___Crnl_L.Mold 6542_final_masked.jpg,0.5848,58.48,Severe,16698,9765
Tomato___Leaf_Mold,Leaf Mold,b7dec0f3-e619-4d79-9112-98f40654d6b8___Crnl_L.Mold 7124_final_masked.jpg,0.923,92.3,Severe,11267,10399
Tomato___Leaf_Mold,Leaf Mold,b8a6d929-d111-4484-b533-ff68ed3304ca___Crnl_L.Mold 6592_final_masked.jpg,0.3931,39.31,Moderate,10891,4281
Tomato___Leaf_Mold,Leaf Mold,bc374eed-3802-4ffe-9339-47e04a74a648___Crnl_L.Mold 9181_final_masked.jpg,0.5671,56.71,Severe,39065,22154
Tomato___Leaf_Mold,Leaf Mold,bc3a2748-382a-4eff-99cb-d437b5cf8105___Crnl_L.Mold 6934_final_masked.jpg,0.8561,85.61,Severe,12158,10409
Tomato___Leaf_Mold,Leaf Mold,c3b836a9-0621-4979-a4a0-b57b9488cbeb___Crnl_L.Mold 8846_final_masked.jpg,0.7004,70.04,Severe,14708,10301
Tomato___Leaf_Mold,Leaf Mold,c3bd29d2-8770-4897-8554-ccba8fcc387e___Crnl_L.Mold 7154_final_masked.jpg,0.9024,90.24,Severe,9115,8225
Tomato___Leaf_Mold,Leaf Mold,c5dae6ba-42cf-4497-bf05-52af90c98d8a___Crnl_L.Mold 9038_final_masked.jpg,0.2547,25.47,Moderate,39374,10027
Tomato___Leaf_Mold,Leaf Mold,c661bd24-6fcf-4802-9010-68ef6e2e7fa8___Crnl_L.Mold 6644_final_masked.jpg,0.433,43.3,Severe,13902,6020
Tomato___Leaf_Mold,Leaf Mold,c66db186-88ba-48d5-aa14-41eaa4d172bd___Crnl_L.Mold 9079_final_masked.jpg,0.1512,15.12,Moderate,44105,6668
Tomato___Leaf_Mold,Leaf Mold,c772bd85-b115-49bf-a259-6908e9c8983b___Crnl_L.Mold 8859_final_masked.jpg,0.8661,86.61,Severe,17607,15249
Tomato___Leaf_Mold,Leaf Mold,c9bdd302-7a60-43a7-9850-b48861d021b4___Crnl_L.Mold 7129_final_masked.jpg,0.7931,79.31,Severe,12928,10253
Tomato___Leaf_Mold,Leaf Mold,cbbe1216-6d33-4a63-9985-f5b1a2120027___Crnl_L.Mold 6625_final_masked.jpg,0.6306,63.06,Severe,25283,15943
Tomato___Leaf_Mold,Leaf Mold,cbcf61e4-9a69-4483-9252-ae649102fb63___Crnl_L.Mold 6858_final_masked.jpg,0.9035,90.35,Severe,17009,15367
Tomato___Leaf_Mold,Leaf Mold,cc42f7f9-ecbf-4adf-b1df-1307218aac13___Crnl_L.Mold 8710_final_masked.jpg,0.7746,77.46,Severe,16938,13121
Tomato___Leaf_Mold,Leaf Mold,d2c889b0-0223-4e09-9d9f-cdf019b65120___Crnl_L.Mold 8631_final_masked.jpg,0.4906,49.06,Severe,18980,9312
Tomato___Leaf_Mold,Leaf Mold,d3046708-324c-48cc-acff-28c8020485d5___Crnl_L.Mold 9053_final_masked.jpg,0.4113,41.13,Severe,35226,14489
Tomato___Leaf_Mold,Leaf Mold,d31448f3-312d-4f30-bb39-c1045b1df616___Crnl_L.Mold 6807_final_masked.jpg,0.7791,77.91,Severe,14017,10921
Tomato___Leaf_Mold,Leaf Mold,d33d8470-d090-474b-8c16-cd5e88d40f51___Crnl_L.Mold 6998_final_masked.jpg,0.8726,87.26,Severe,20154,17586
Tomato___Leaf_Mold,Leaf Mold,d49623e2-8d48-480e-8bd1-c7f7b997514c___Crnl_L.Mold 8676_final_masked.jpg,0.5758,57.58,Severe,15618,8993
Tomato___Leaf_Mold,Leaf Mold,d6441d7c-be78-420d-b202-1298cd5b94e9___Crnl_L.Mold 6571_final_masked.jpg,0.7808,78.08,Severe,19889,15529
Tomato___Leaf_Mold,Leaf Mold,d851f069-a167-4136-b21f-73a85f6f2126___Crnl_L.Mold 8957_final_masked.jpg,0.9038,90.38,Severe,23665,21388
Tomato___Leaf_Mold,Leaf Mold,d9dbc294-2f3a-409f-a238-218c4700d011___Crnl_L.Mold 8748_final_masked.jpg,0.5209,52.09,Severe,13203,6877
Tomato___Leaf_Mold,Leaf Mold,da70a983-649d-4262-a78f-4b5be677167e___Crnl_L.Mold 9168_final_masked.jpg,0.3793,37.93,Moderate,22788,8643
Tomato___Leaf_Mold,Leaf Mold,da83c654-4106-45be-b410-28ae89d93e22___Crnl_L.Mold 7054_final_masked.jpg,0.9291,92.91,Severe,8571,7963
Tomato___Leaf_Mold,Leaf Mold,db0e6ad7-58db-478e-9b17-37bb603363d1___Crnl_L.Mold 8863_final_masked.jpg,0.7331,73.31,Severe,14906,10927
Tomato___Leaf_Mold,Leaf Mold,db35e8bc-5879-436e-82a1-e1e0e0f9b19c___Crnl_L.Mold 7044_final_masked.jpg,0.7505,75.05,Severe,13286,9971
Tomato___Leaf_Mold,Leaf Mold,dbd8242c-1c4c-4d6a-97ba-6cb26fffec49___Crnl_L.Mold 7145_final_masked.jpg,0.9321,93.21,Severe,12713,11850
Tomato___Leaf_Mold,Leaf Mold,dc533794-bc05-4564-b110-dea895234a02___Crnl_L.Mold 9068_final_masked.jpg,0.4369,43.69,Severe,28229,12332
Tomato___Leaf_Mold,Leaf Mold,df5a282e-d66e-4fb3-8ce4-eddfe5253c50___Crnl_L.Mold 8940_final_masked.jpg,0.6788,67.88,Severe,20928,14205
Tomato___Leaf_Mold,Leaf Mold,e2d4c4ee-752f-4494-a046-6076bc08ecbd___Crnl_L.Mold 7178_final_masked.jpg,0.9073,90.73,Severe,22353,20281
Tomato___Leaf_Mold,Leaf Mold,e710a5d8-3d50-4382-9786-931ca51ba797___Crnl_L.Mold 6851_final_masked.jpg,0.7531,75.31,Severe,8750,6590
Tomato___Leaf_Mold,Leaf Mold,ea06d6ff-8848-40a9-8372-fcb229337bd4___Crnl_L.Mold 9092_final_masked.jpg,0.483,48.3,Severe,33007,15944
Tomato___Leaf_Mold,Leaf Mold,f0e71c5c-4a0b-4b97-88db-19438a52d9b1___Crnl_L.Mold 8751_final_masked.jpg,0.622,62.2,Severe,23029,14323
Tomato___Leaf_Mold,Leaf Mold,f20ed4bc-ca80-440c-b254-95d0a1953da8___Crnl_L.Mold 8792_final_masked.jpg,0.657,65.7,Severe,17000,11169
Tomato___Leaf_Mold,Leaf Mold,f2b42380-d2e4-4335-8e49-43cef9e4d357___Crnl_L.Mold 7068_final_masked.jpg,0.8706,87.06,Severe,11186,9738
Tomato___Leaf_Mold,Leaf Mold,f2da011d-7004-40de-ba61-9e9fe12ad6b0___Crnl_L.Mold 7143_final_masked.jpg,0.9413,94.13,Severe,13356,12572
Tomato___Leaf_Mold,Leaf Mold,f3113f81-fff3-4b7d-b171-7315216c4d10___Crnl_L.Mold 8683_final_masked.jpg,0.3663,36.63,Moderate,14290,5234
Tomato___Leaf_Mold,Leaf Mold,f42103cc-e7e6-4b18-97cb-e78b1bf0395f___Crnl_L.Mold 6819_final_masked.jpg,0.5358,53.58,Severe,17742,9507
Tomato___Leaf_Mold,Leaf Mold,f482c835-b8f2-4ebc-88b2-3b6f58b8a696___Crnl_L.Mold 8949_final_masked.jpg,0.7545,75.45,Severe,12939,9763
Tomato___Leaf_Mold,Leaf Mold,f519ceb3-e49b-4be9-81fa-20fea299b49e___Crnl_L.Mold 9088_final_masked.jpg,0.3638,36.38,Moderate,34834,12673
Tomato___Leaf_Mold,Leaf Mold,f53d879a-6033-4317-8524-e108b10e7656___Crnl_L.Mold 7140_final_masked.jpg,0.9185,91.85,Severe,11642,10693
Tomato___Leaf_Mold,Leaf Mold,f63bb2e2-d13c-4e48-8e94-4d97f0dbad49___Crnl_L.Mold 6799_final_masked.jpg,0.841,84.1,Severe,19475,16378
Tomato___Leaf_Mold,Leaf Mold,fbd446f3-6104-4ab8-8d3f-d4f69befecef___Crnl_L.Mold 7131_final_masked.jpg,0.786,78.6,Severe,12444,9781
Tomato___Leaf_Mold,Leaf Mold,fe60a756-1145-4ed4-9496-af5f387f0222___Crnl_L.Mold 8965_final_masked.jpg,0.7706,77.06,Severe,15206,11717
Tomato___Leaf_Mold,Leaf Mold,ff01be71-2cc9-4e83-b907-81c21d31983b___Crnl_L.Mold 9117_final_masked.jpg,0.1939,19.39,Moderate,36472,7072
Tomato___Septoria_leaf_spot,Septoria,006c018a-bb21-4a24-b1ff-d8b2864a7354___Matt.S_CG 6192_final_masked.jpg,0.0002,0.02,Mild,22837,5
Tomato___Septoria_leaf_spot,Septoria,009ce7ca-77de-4e4e-9f59-bec9162df779___Matt.S_CG 7403_final_masked.jpg,0.0013,0.13,Mild,27586,37
Tomato___Septoria_leaf_spot,Septoria,026c9801-8f0c-41b6-adfe-12704eafa73d___Keller.St_CG 1939_final_masked.jpg,0.0,0.0,Mild,17018,0
Tomato___Septoria_leaf_spot,Septoria,029c0186-56f1-41de-bb6b-3743bdfb10ee___JR_Sept.L.S 8562_final_masked.jpg,0.0255,2.55,Mild,14883,380
Tomato___Septoria_leaf_spot,Septoria,02b079eb-8c74-42bf-b956-d3aecdb9d4ad___JR_Sept.L.S 8522_final_masked.jpg,0.0115,1.15,Mild,15431,178
Tomato___Septoria_leaf_spot,Septoria,07679a50-9d8d-4612-80f4-464785781d56___JR_Sept.L.S 2727_final_masked.jpg,0.0006,0.06,Mild,9033,5
Tomato___Septoria_leaf_spot,Septoria,09332ad5-89d0-4ce9-84de-6bca4f10bf16___Keller.St_CG 1953_final_masked.jpg,0.0,0.0,Mild,16392,0
Tomato___Septoria_leaf_spot,Septoria,0c1aa7e5-a820-4fb8-8bc2-623a6056e749___JR_Sept.L.S 2659_final_masked.jpg,0.0014,0.14,Mild,23101,32
Tomato___Septoria_leaf_spot,Septoria,0d12d6ee-bc90-413e-8638-e476cd8ba8ee___Keller.St_CG 1840_final_masked.jpg,0.0003,0.03,Mild,14702,5
Tomato___Septoria_leaf_spot,Septoria,0ea612c0-8416-4771-a8bb-d5d255800f94___JR_Sept.L.S 8533_final_masked.jpg,0.0042,0.42,Mild,18460,78
Tomato___Septoria_leaf_spot,Septoria,102edb0a-780d-4b7e-b31e-c06e5e85211f___Matt.S_CG 2588_final_masked.jpg,0.0002,0.02,Mild,29731,5
Tomato___Septoria_leaf_spot,Septoria,10b13eee-3523-4a86-96cf-5b94191c3f4b___Matt.S_CG 1305_final_masked.jpg,0.003,0.3,Mild,20038,61
Tomato___Septoria_leaf_spot,Septoria,1469ba5d-2d15-4089-a7a2-762a4a43bdbd___JR_Sept.L.S 8452_final_masked.jpg,0.0012,0.12,Mild,16084,20
Tomato___Septoria_leaf_spot,Septoria,149aa8aa-980e-443e-8910-d31d65d86872___JR_Sept.L.S 2616_final_masked.jpg,0.0002,0.02,Mild,20307,5
Tomato___Septoria_leaf_spot,Septoria,14a45bee-049a-47ec-9471-b5360d1cf8d9___Matt.S_CG 7600_final_masked.jpg,0.0063,0.63,Mild,29012,183
Tomato___Septoria_leaf_spot,Septoria,1764aae7-ae4b-45f9-b364-23cd799cee12___JR_Sept.L.S 8458_final_masked.jpg,0.0,0.0,Mild,12377,0
Tomato___Septoria_leaf_spot,Septoria,17c7e5bd-f44e-4dbd-9cd0-f0dbcc654306___JR_Sept.L.S 8557_final_masked.jpg,0.0054,0.54,Mild,18336,99
Tomato___Septoria_leaf_spot,Septoria,219ee7e9-d5c0-45c9-9a8e-f0e2ccd69171___Matt.S_CG 1578_final_masked.jpg,0.002,0.2,Mild,17541,35
Tomato___Septoria_leaf_spot,Septoria,22368f32-693c-4a7f-b235-76f020778d18___Matt.S_CG 6918_final_masked.jpg,0.0041,0.41,Mild,19836,81
Tomato___Septoria_leaf_spot,Septoria,2423106f-b2fd-45ed-ac52-69c093b39826___Matt.S_CG 2737_final_masked.jpg,0.0,0.0,Mild,21991,0
Tomato___Septoria_leaf_spot,Septoria,281da113-7611-44bf-9df7-b742fcbce900___JR_Sept.L.S 8568_final_masked.jpg,0.0034,0.34,Mild,16330,56
Tomato___Septoria_leaf_spot,Septoria,2cc68344-7fcb-49cc-8a1b-5c956696dd4c___JR_Sept.L.S 2673_final_masked.jpg,0.0002,0.02,Mild,20935,5
Tomato___Septoria_leaf_spot,Septoria,30a9a5c1-95e3-4773-befd-fe75a0268855___Keller.St_CG 2041_final_masked.jpg,0.0,0.0,Mild,11343,0
Tomato___Septoria_leaf_spot,Septoria,321a737f-773e-47ec-adb6-5f084d74adfb___Keller.St_CG 1994_final_masked.jpg,0.0026,0.26,Mild,11775,31
Tomato___Septoria_leaf_spot,Septoria,347c2ba2-84c7-4e59-9bee-cfbf532f9c27___Matt.S_CG 6699_final_masked.jpg,0.0031,0.31,Mild,26510,83
Tomato___Septoria_leaf_spot,Septoria,35b2e959-f967-4125-9465-eebfc5e7277b___Matt.S_CG 2710_final_masked.jpg,0.0,0.0,Mild,22969,0
Tomato___Septoria_leaf_spot,Septoria,3e36cafb-f2f4-4c51-9853-85fd7f1eb817___Keller.St_CG 1795_final_masked.jpg,0.0,0.0,Mild,10847,0
Tomato___Septoria_leaf_spot,Septoria,411a47e8-e401-41c3-a183-42dad13aaa9a___Matt.S_CG 7742_final_masked.jpg,0.0008,0.08,Mild,22370,18
Tomato___Septoria_leaf_spot,Septoria,426b2853-faed-40cc-8154-d721fd00fdf2___Matt.S_CG 2770_final_masked.jpg,0.0,0.0,Mild,25825,0
Tomato___Septoria_leaf_spot,Septoria,459141fb-4e81-4e44-a66a-0d4a629fa755___Matt.S_CG 2516_final_masked.jpg,0.0,0.0,Mild,21118,0
Tomato___Septoria_leaf_spot,Septoria,4e868db4-c951-461f-ab77-562aa6456746___JR_Sept.L.S 8553_final_masked.jpg,0.0023,0.23,Mild,18971,43
Tomato___Septoria_leaf_spot,Septoria,502e3bfa-f315-4be7-988f-be4b495cf8c5___Matt.S_CG 7640_final_masked.jpg,0.0023,0.23,Mild,23521,55
Tomato___Septoria_leaf_spot,Septoria,50e33883-ec87-44a7-9c92-7a1c14e10465___Matt.S_CG 1440_final_masked.jpg,0.0002,0.02,Mild,22954,5
Tomato___Septoria_leaf_spot,Septoria,5218d91e-425f-41f9-bbaf-29098cb34cc7___Matt.S_CG 6218_final_masked.jpg,0.0,0.0,Mild,27219,0
Tomato___Septoria_leaf_spot,Septoria,53a7965b-5e0e-41a6-a65a-cd6833f68087___Keller.St_CG 1968_final_masked.jpg,0.0003,0.03,Mild,18716,5
Tomato___Septoria_leaf_spot,Septoria,53bd5f98-4343-4421-bf83-f970bce432bb___JR_Sept.L.S 8509_final_masked.jpg,0.0066,0.66,Mild,16417,108
Tomato___Septoria_leaf_spot,Septoria,53f8a06e-20f1-4433-b558-01f7e5d14dba___Matt.S_CG 0730_final_masked.jpg,0.0007,0.07,Mild,21828,15
Tomato___Septoria_leaf_spot,Septoria,5a43b236-f091-4e4b-8b17-b7fe3a6515d3___JR_Sept.L.S 8390_final_masked.jpg,0.0194,1.94,Mild,15789,307
Tomato___Septoria_leaf_spot,Septoria,5cf704c0-88d3-46fd-9cab-196a86adbcfd___JR_Sept.L.S 2558_final_masked.jpg,0.0,0.0,Mild,25045,0
Tomato___Septoria_leaf_spot,Septoria,5d323cba-03e6-402c-b2fd-19d00f751c31___Matt.S_CG 6742_final_masked.jpg,0.0004,0.04,Mild,26310,10
Tomato___Septoria_leaf_spot,Septoria,5e23a1a8-d7b8-4bf4-9f02-941159d8ed44___JR_Sept.L.S 8382_final_masked.jpg,0.006,0.6,Mild,10725,64
Tomato___Septoria_leaf_spot,Septoria,61eef0a1-8005-47be-867f-576ee3507818___Keller.St_CG 1876_final_masked.jpg,0.0,0.0,Mild,19207,0
Tomato___Septoria_leaf_spot,Septoria,62983399-98ab-4972-905b-85582d226b03___Matt.S_CG 7823_final_masked.jpg,0.0012,0.12,Mild,32363,39
Tomato___Septoria_leaf_spot,Septoria,64a036f7-fc57-4b8b-970d-d36889655b0f___Matt.S_CG 1637_final_masked.jpg,0.0029,0.29,Mild,20425,60
Tomato___Septoria_leaf_spot,Septoria,655548d9-468b-4075-88b6-ba187d4035ec___Matt.S_CG 7549_final_masked.jpg,0.0004,0.04,Mild,25640,10
Tomato___Septoria_leaf_spot,Septoria,67162529-30dd-46c3-9f26-1e728b7a3cee___Matt.S_CG 0756_final_masked.jpg,0.0078,0.78,Mild,11048,86
Tomato___Septoria_leaf_spot,Septoria,67d141c6-be7a-4f3d-9c4f-b667ca41ebd4___Keller.St_CG 1838_final_masked.jpg,0.0011,0.11,Mild,17682,19
Tomato___Septoria_leaf_spot,Septoria,685231f4-f2a7-4a41-86f1-9f658baed631___Keller.St_CG 1992_final_masked.jpg,0.0026,0.26,Mild,12092,32
Tomato___Septoria_leaf_spot,Septoria,6dcca219-2671-49d7-82f4-dac9571aae01___Matt.S_CG 1030_final_masked.jpg,0.0017,0.17,Mild,21801,38
Tomato___Septoria_leaf_spot,Septoria,6eefe3d9-fe0a-4e1c-a297-4009e7d37d56___Matt.S_CG 6490_final_masked.jpg,0.0007,0.07,Mild,22675,16
Tomato___Septoria_leaf_spot,Septoria,708cabe9-6a4e-4151-a32e-57a4bd910fa2___Matt.S_CG 2562_final_masked.jpg,0.0,0.0,Mild,22027,0
Tomato___Septoria_leaf_spot,Septoria,740caf75-7903-44ec-ac47-c8a684736c8a___Keller.St_CG 2005_final_masked.jpg,0.0,0.0,Mild,11740,0
Tomato___Septoria_leaf_spot,Septoria,75e1a134-05cb-4236-80cf-277121c6bb2b___Matt.S_CG 6923_final_masked.jpg,0.0008,0.08,Mild,20130,17
Tomato___Septoria_leaf_spot,Septoria,76a87c46-71c4-455a-b194-233598284b19___Matt.S_CG 7648_final_masked.jpg,0.0116,1.16,Mild,24037,278
